,unit,date,total_production,vnem_btm
10313,L-03,2023-04-06,17.581,BTM-PV
10314,L-03,2023-04-07,16.759999999999998,BTM-PV
10315,L-03,2023-04-08,16.698,BTM-PV
10316,L-03,2023-04-09,17.032,BTM-PV
10317,L-03,2023-04-10,17.005,BTM-PV
10318,L-03,2023-04-11,16.656,BTM-PV
10319,L-03,2023-04-12,15.501,BTM-PV
10320,L-03,2023-04-13,17.486,BTM-PV
10321,L-03,2023-04-14,17.941,BTM-PV
10322,L-03,2023-04-15,17.769,BTM-PV
10323,L-03,2023-04-16,17.274,BTM-PV
10324,L-03,2023-04-17,17.990000000000002,BTM-PV
10325,L-03,2023-04-18,17.527,BTM-PV
10326,L-03,2023-04-19,18.466,BTM-PV
10327,L-03,2023-04-20,17.112,BTM-PV
10328,L-03,2023-04-21,17.778,BTM-PV
10329,L-03,2023-04-22,16.253,BTM-PV
10330,L-03,2023-04-23,17.694,BTM-PV
10331,L-03,2023-04-24,17.937,BTM-PV
10332,L-03,2023-04-25,17.918,BTM-PV
10333,L-03,2023-04-26,18.118,BTM-PV
10334,L-03,2023-04-27,17.698,BTM-PV
10335,L-03,2023-04-28,17.659,BTM-PV
10336,L-03,2023-04-29,17.9,BTM-PV
10337,L-03,2023-04-30,18.302,BTM-PV
10338,L-03,2023-05-01,19.099,BTM-PV
10339,L-03,2023-05-02,18.864,BTM-PV
10340,L-03,2023-05-03,19.335,BTM-PV
10341,L-03,2023-05-04,17.205000000000002,BTM-PV
10342,L-03,2023-05-05,19.523,BTM-PV
10343,L-03,2023-05-06,19.226,BTM-PV
10344,L-03,2023-05-07,19.244,BTM-PV
10345,L-03,2023-05-08,19.296,BTM-PV
10346,L-03,2023-05-09,18.649,BTM-PV
10347,L-03,2023-05-10,19.47,BTM-PV
10348,L-03,2023-05-11,19.269,BTM-PV
10349,L-03,2023-05-12,18.913,BTM-PV
10350,L-03,2023-05-13,18.991,BTM-PV
10351,L-03,2023-05-14,19.126,BTM-PV
10352,L-03,2023-05-15,15.767000000000001,BTM-PV
10353,L-03,2023-05-16,17.903,BTM-PV
10354,L-03,2023-05-17,16.655,BTM-PV
10355,L-03,2023-05-18,17.063,BTM-PV
10356,L-03,2023-05-19,18.087,BTM-PV
10357,L-03,2023-05-20,16.677,BTM-PV
10358,L-03,2023-05-21,13.023,BTM-PV
10359,L-03,2023-05-22,16.955,BTM-PV
10360,L-03,2023-05-23,19.691,BTM-PV
10361,L-03,2023-05-24,20.2,BTM-PV
10362,L-03,2023-05-25,19.426,BTM-PV
10363,L-03,2023-05-26,20.028,BTM-PV
10364,L-03,2023-05-27,19.504,BTM-PV
10365,L-03,2023-05-28,19.796,BTM-PV
10366,L-03,2023-05-29,20.233999999999998,BTM-PV
10367,L-03,2023-05-30,18.041,BTM-PV
10368,L-03,2023-05-31,19.91,BTM-PV
10369,L-03,2023-06-01,19.752,BTM-PV
10370,L-03,2023-06-02,19.757,BTM-PV
10371,L-03,2023-06-03,19.421,BTM-PV
10372,L-03,2023-06-04,19.542,BTM-PV
10373,L-03,2023-06-05,16.588,BTM-PV
10374,L-03,2023-06-06,19.867,BTM-PV
10375,L-03,2023-06-07,20.14,BTM-PV
10376,L-03,2023-06-08,19.889,BTM-PV
10377,L-03,2023-06-09,19.408,BTM-PV
10378,L-03,2023-06-10,13.785,BTM-PV
10379,L-03,2023-06-11,19.524,BTM-PV
10380,L-03,2023-06-12,19.846,BTM-PV
10381,L-03,2023-06-13,19.435,BTM-PV
10382,L-03,2023-06-14,18.76,BTM-PV
10383,L-03,2023-06-15,19.697,BTM-PV
10384,L-03,2023-06-16,18.332,BTM-PV
10385,L-03,2023-06-17,19.236,BTM-PV
10386,L-03,2023-06-18,19.909,BTM-PV
10387,L-03,2023-06-19,19.845,BTM-PV
10388,L-03,2023-06-20,20.034,BTM-PV
10389,L-03,2023-06-21,19.348,BTM-PV
10390,L-03,2023-06-22,20.23,BTM-PV
10391,L-03,2023-06-23,20.084,BTM-PV
10392,L-03,2023-06-24,20.11,BTM-PV
10393,L-03,2023-06-25,19.951,BTM-PV
10394,L-03,2023-06-26,19.85,BTM-PV
10395,L-03,2023-06-27,19.659,BTM-PV
10396,L-03,2023-06-28,19.623,BTM-PV
10397,L-03,2023-06-29,19.022000000000002,BTM-PV
10398,L-03,2023-06-30,18.756,BTM-PV
10399,L-03,2023-07-01,18.44,BTM-PV
10400,L-03,2023-07-02,18.564,BTM-PV
10401,L-03,2023-07-03,18.435,BTM-PV
10402,L-03,2023-07-04,19.841,BTM-PV
10403,L-03,2023-07-05,19.531,BTM-PV
10404,L-03,2023-07-06,19.608,BTM-PV
10405,L-03,2023-07-07,19.596,BTM-PV
10406,L-03,2023-07-08,19.431,BTM-PV
10407,L-03,2023-07-09,19.480999999999998,BTM-PV
10408,L-03,2023-07-10,19.326,BTM-PV
10409,L-03,2023-07-11,18.897000000000002,BTM-PV
10410,L-03,2023-07-12,18.643,BTM-PV
10411,L-03,2023-07-13,18.408,BTM-PV
10412,L-03,2023-07-14,18.374,BTM-PV
10413,L-03,2023-07-15,17.948999999999998,BTM-PV
10414,L-03,2023-07-16,17.884,BTM-PV
10415,L-03,2023-07-17,18.123,BTM-PV
10416,L-03,2023-07-18,18.152,BTM-PV
10417,L-03,2023-07-19,17.931,BTM-PV
10418,L-03,2023-07-20,17.811,BTM-PV
10419,L-03,2023-07-21,17.820999999999998,BTM-PV
10420,L-03,2023-07-22,17.271,BTM-PV
10421,L-03,2023-07-23,9.183,BTM-PV
10422,L-03,2023-07-24,17.902,BTM-PV
10423,L-03,2023-07-25,17.491,BTM-PV
10424,L-03,2023-07-26,18.153,BTM-PV
10425,L-03,2023-07-27,17.657,BTM-PV
10426,L-03,2023-07-28,17.709,BTM-PV
10427,L-03,2023-07-29,16.517,BTM-PV
10428,L-03,2023-07-30,15.099,BTM-PV
10429,L-03,2023-07-31,10.203999999999999,BTM-PV
10430,L-03,2023-08-01,11.133000000000001,BTM-PV
10431,L-03,2023-08-02,17.718999999999998,BTM-PV
10432,L-03,2023-08-03,18.3,BTM-PV
10433,L-03,2023-08-04,17.636,BTM-PV
10434,L-03,2023-08-05,17.588,BTM-PV
10435,L-03,2023-08-06,17.916,BTM-PV
10436,L-03,2023-08-07,18.354,BTM-PV
10437,L-03,2023-08-08,17.726,BTM-PV
10438,L-03,2023-08-09,12.391,BTM-PV
10439,L-03,2023-08-10,9.306,BTM-PV
10440,L-03,2023-08-11,17.804000000000002,BTM-PV
10441,L-03,2023-08-12,17.79,BTM-PV
10442,L-03,2023-08-13,14.622,BTM-PV
10443,L-03,2023-08-14,16.118000000000002,BTM-PV
10444,L-03,2023-08-15,15.363,BTM-PV
10445,L-03,2023-08-16,14.639,BTM-PV
10446,L-03,2023-08-17,17.362000000000002,BTM-PV
10447,L-03,2023-08-18,17.523,BTM-PV
10448,L-03,2023-08-19,9.992,BTM-PV
10449,L-03,2023-08-20,2.843,BTM-PV
10450,L-03,2023-08-21,15.147,BTM-PV
10451,L-03,2023-08-22,17.305,BTM-PV
10452,L-03,2023-08-23,17.435,BTM-PV
10453,L-03,2023-08-24,16.797,BTM-PV
10454,L-03,2023-08-25,17.098,BTM-PV
10455,L-03,2023-08-26,17.272,BTM-PV
10456,L-03,2023-08-27,16.488,BTM-PV
10457,L-03,2023-08-28,16.436,BTM-PV
10458,L-03,2023-08-29,16.625,BTM-PV
10459,L-03,2023-08-30,16.419,BTM-PV
10460,L-03,2023-08-31,16.427,BTM-PV
10461,L-03,2023-09-01,17.223,BTM-PV
10462,L-03,2023-09-02,14.465,BTM-PV
10463,L-03,2023-09-03,17.093,BTM-PV
10464,L-03,2023-09-04,16.396,BTM-PV
10465,L-03,2023-09-05,16.156,BTM-PV
10466,L-03,2023-09-06,16.147,BTM-PV
10467,L-03,2023-09-07,16.374,BTM-PV
10468,L-03,2023-09-08,15.418,BTM-PV
10469,L-03,2023-09-09,14.584999999999999,BTM-PV
10470,L-03,2023-09-10,12.782,BTM-PV
10471,L-03,2023-09-11,11.835,BTM-PV
10472,L-03,2023-09-12,15.639000000000001,BTM-PV
10473,L-03,2023-09-13,15.692,BTM-PV
10474,L-03,2023-09-14,15.07,BTM-PV
10475,L-03,2023-09-15,13.6,BTM-PV
10476,L-03,2023-09-16,14.967,BTM-PV
10477,L-03,2023-09-17,15.216000000000001,BTM-PV
10478,L-03,2023-09-18,15.516,BTM-PV
10479,L-03,2023-09-19,15.152000000000001,BTM-PV
10480,L-03,2023-09-20,15.034,BTM-PV
10481,L-03,2023-09-21,15.304,BTM-PV
10482,L-03,2023-09-22,11.08,BTM-PV
10483,L-03,2023-09-23,14.528,BTM-PV
10484,L-03,2023-09-24,14.704,BTM-PV
10485,L-03,2023-09-25,14.431000000000001,BTM-PV
10486,L-03,2023-09-26,14.423,BTM-PV
10487,L-03,2023-09-27,11.899000000000001,BTM-PV
10488,L-03,2023-09-28,13.786,BTM-PV
10489,L-03,2023-09-29,14.235,BTM-PV
10490,L-03,2023-09-30,8.73,BTM-PV
10491,L-03,2023-10-01,14.074,BTM-PV
10492,L-03,2023-10-02,13.486,BTM-PV
10493,L-03,2023-10-03,13.223,BTM-PV
10494,L-03,2023-10-04,13.676,BTM-PV
10495,L-03,2023-10-05,12.938,BTM-PV
10496,L-03,2023-10-06,12.739,BTM-PV
10497,L-03,2023-10-07,12.561,BTM-PV
10498,L-03,2023-10-08,12.298,BTM-PV
10499,L-03,2023-10-09,11.344,BTM-PV
10500,L-03,2023-10-10,12.573,BTM-PV
10501,L-03,2023-10-11,12.554,BTM-PV
10502,L-03,2023-10-12,12.462,BTM-PV
10503,L-03,2023-10-13,10.746,BTM-PV
10504,L-03,2023-10-14,11.334,BTM-PV
10505,L-03,2023-10-15,11.808,BTM-PV
10506,L-03,2023-10-16,11.546,BTM-PV
10507,L-03,2023-10-17,11.395,BTM-PV
10508,L-03,2023-10-18,10.967,BTM-PV
10509,L-03,2023-10-19,10.919,BTM-PV
10510,L-03,2023-10-20,10.515,BTM-PV
10511,L-03,2023-10-21,10.846,BTM-PV
10512,L-03,2023-10-22,11.068,BTM-PV
10513,L-03,2023-10-23,10.73,BTM-PV
10514,L-03,2023-10-24,10.600999999999999,BTM-PV
10515,L-03,2023-10-25,10.581,BTM-PV
10516,L-03,2023-10-26,10.768,BTM-PV
10517,L-03,2023-10-27,10.423,BTM-PV
10518,L-03,2023-10-28,10.691,BTM-PV
10519,L-03,2023-10-29,10.833,BTM-PV
10520,L-03,2023-10-30,10.592,BTM-PV
10521,L-03,2023-10-31,10.288,BTM-PV
10522,L-03,2023-11-01,10.033,BTM-PV
10523,L-03,2023-11-02,9.773,BTM-PV
10524,L-03,2023-11-03,9.616,BTM-PV
10525,L-03,2023-11-04,8.783,BTM-PV
10526,L-03,2023-11-05,8.832,BTM-PV
10527,L-03,2023-11-06,9.102,BTM-PV
10528,L-03,2023-11-07,7.021999999999999,BTM-PV
10529,L-03,2023-11-08,5.628,BTM-PV
10530,L-03,2023-11-09,9.279,BTM-PV
10531,L-03,2023-11-10,7.9559999999999995,BTM-PV
10532,L-03,2023-11-11,8.925,BTM-PV
10533,L-03,2023-11-12,8.852,BTM-PV
10534,L-03,2023-11-13,8.478,BTM-PV
10535,L-03,2023-11-14,8.449,BTM-PV
10536,L-03,2023-11-15,3.288,BTM-PV
10537,L-03,2023-11-16,9.173,BTM-PV
10538,L-03,2023-11-17,9.073,BTM-PV
10539,L-03,2023-11-18,8.247,BTM-PV
10540,L-03,2023-11-19,8.957,BTM-PV
10541,L-03,2023-11-20,9.139,BTM-PV
10542,L-03,2023-11-21,8.839,BTM-PV
10543,L-03,2023-11-22,8.812,BTM-PV
10544,L-03,2023-11-23,8.325000000000001,BTM-PV
10545,L-03,2023-11-24,8.701,BTM-PV
10546,L-03,2023-11-25,8.827,BTM-PV
10547,L-03,2023-11-26,8.377,BTM-PV
10548,L-03,2023-11-27,8.135,BTM-PV
10549,L-03,2023-11-28,8.147,BTM-PV
10550,L-03,2023-11-29,7.91,BTM-PV
10551,L-03,2023-11-30,7.572,BTM-PV
10552,L-03,2023-12-01,8.158,BTM-PV
10553,L-03,2023-12-02,7.634,BTM-PV
10554,L-03,2023-12-03,7.004,BTM-PV
10555,L-03,2023-12-04,7.895,BTM-PV
10556,L-03,2023-12-05,7.444,BTM-PV
10557,L-03,2023-12-06,7.474,BTM-PV
10558,L-03,2023-12-07,7.719,BTM-PV
10559,L-03,2023-12-08,7.45,BTM-PV
10560,L-03,2023-12-09,7.658,BTM-PV
10561,L-03,2023-12-10,7.228,BTM-PV
10562,L-03,2023-12-11,5.774,BTM-PV
10563,L-03,2023-12-12,8.181,BTM-PV
10564,L-03,2023-12-13,7.289,BTM-PV
10565,L-03,2023-12-14,7.048,BTM-PV
10566,L-03,2023-12-15,7.4879999999999995,BTM-PV
10567,L-03,2023-12-16,7.149,BTM-PV
10568,L-03,2023-12-17,5.38,BTM-PV
10569,L-03,2023-12-18,6.563,BTM-PV
10570,L-03,2023-12-19,4.449,BTM-PV
10571,L-03,2023-12-20,6.242,BTM-PV
10572,L-03,2023-12-21,5.196,BTM-PV
10573,L-03,2023-12-22,3.922,BTM-PV
10574,L-03,2023-12-23,7.981,BTM-PV
10575,L-03,2023-12-24,7.949,BTM-PV
10576,L-03,2023-12-25,7.729,BTM-PV
10577,L-03,2023-12-26,6.536,BTM-PV
10578,L-03,2023-12-27,6.263,BTM-PV
10579,L-03,2023-12-28,7.987,BTM-PV
10580,L-03,2023-12-29,6.047,BTM-PV
10581,L-03,2023-12-30,4.642,BTM-PV
10582,L-03,2023-12-31,5.6,BTM-PV
10583,L-04,2023-02-01,17.194,BTM-PV
10584,L-04,2023-02-02,14.705000000000002,BTM-PV
10585,L-04,2023-02-03,9.64,BTM-PV
10586,L-04,2023-02-04,16.428,BTM-PV
10587,L-04,2023-02-05,12.656,BTM-PV
10588,L-04,2023-02-06,17.677,BTM-PV
10589,L-04,2023-02-07,17.535,BTM-PV
10590,L-04,2023-02-08,17.187,BTM-PV
10591,L-04,2023-02-09,17.557,BTM-PV
10592,L-04,2023-02-10,17.076999999999998,BTM-PV
10593,L-04,2023-02-11,15.339,BTM-PV
10594,L-04,2023-02-12,14.297,BTM-PV
10595,L-04,2023-02-13,16.076999999999998,BTM-PV
10596,L-04,2023-02-14,7.528,BTM-PV
10597,L-04,2023-02-15,18.438,BTM-PV
10598,L-04,2023-02-16,16.812,BTM-PV
10599,L-04,2023-02-17,11.866,BTM-PV
10600,L-04,2023-02-18,12.392000000000001,BTM-PV
10601,L-04,2023-02-19,17.96,BTM-PV
10602,L-04,2023-02-20,17.789,BTM-PV
10603,L-04,2023-02-21,13.674,BTM-PV
10604,L-04,2023-02-22,16.325,BTM-PV
10605,L-04,2023-02-23,15.184,BTM-PV
10606,L-04,2023-02-24,9.353,BTM-PV
10607,L-04,2023-02-25,3.133,BTM-PV
10608,L-04,2023-02-26,17.64,BTM-PV
10609,L-04,2023-02-27,18.296,BTM-PV
10610,L-04,2023-02-28,19.097,BTM-PV
10611,L-04,2023-03-01,12.776,BTM-PV
10612,L-04,2023-03-02,19.618,BTM-PV
10613,L-04,2023-03-03,19.491,BTM-PV
10614,L-04,2023-03-04,19.378999999999998,BTM-PV
10615,L-04,2023-03-05,17.221,BTM-PV
10616,L-04,2023-03-06,11.5,BTM-PV
10617,L-04,2023-03-07,19.614,BTM-PV
10618,L-04,2023-03-08,18.708000000000002,BTM-PV
10619,L-04,2023-03-09,19.108,BTM-PV
10620,L-04,2023-03-10,9.431,BTM-PV
10621,L-04,2023-03-11,15.375,BTM-PV
10622,L-04,2023-03-12,19.508,BTM-PV
10623,L-04,2023-03-13,17.964,BTM-PV
10624,L-04,2023-03-14,6.05,BTM-PV
10625,L-04,2023-03-15,14.975,BTM-PV
10626,L-04,2023-03-16,3.968,BTM-PV
10627,L-04,2023-03-17,0.0,BTM-PV
10628,L-04,2023-03-18,0.0,BTM-PV
10629,L-04,2023-03-19,0.0,BTM-PV
10630,L-04,2023-03-20,0.0,BTM-PV
10631,L-04,2023-03-21,0.0,BTM-PV
10632,L-04,2023-03-22,0.0,BTM-PV
10633,L-04,2023-03-23,6.516,BTM-PV
10634,L-04,2023-03-24,20.948,BTM-PV
10635,L-04,2023-03-25,20.427,BTM-PV
10636,L-04,2023-03-26,20.654,BTM-PV
10637,L-04,2023-03-27,20.901,BTM-PV
10638,L-04,2023-03-28,20.696,BTM-PV
10639,L-04,2023-03-29,13.907,BTM-PV
10640,L-04,2023-03-30,18.622,BTM-PV
10641,L-04,2023-03-31,19.315,BTM-PV
10642,L-04,2023-04-01,20.851,BTM-PV
10643,L-04,2023-04-02,20.933,BTM-PV
10644,L-04,2023-04-03,14.739,BTM-PV
10645,L-04,2023-04-04,21.358,BTM-PV
10646,L-04,2023-04-05,21.007,BTM-PV
10647,L-04,2023-04-06,21.197,BTM-PV
10648,L-04,2023-04-07,19.382,BTM-PV
10649,L-04,2023-04-08,20.135,BTM-PV
10650,L-04,2023-04-09,20.578,BTM-PV
10651,L-04,2023-04-10,20.565,BTM-PV
10652,L-04,2023-04-11,19.579,BTM-PV
10653,L-04,2023-04-12,17.195,BTM-PV
10654,L-04,2023-04-13,19.874,BTM-PV
10655,L-04,2023-04-14,20.829,BTM-PV
10656,L-04,2023-04-15,20.69,BTM-PV
10657,L-04,2023-04-16,20.156,BTM-PV
10658,L-04,2023-04-17,20.72,BTM-PV
10659,L-04,2023-04-18,19.971,BTM-PV
10660,L-04,2023-04-19,1.5939999999999999,BTM-PV
10661,L-04,2023-04-20,0.0,BTM-PV
10662,L-04,2023-04-21,0.0,BTM-PV
10663,L-04,2023-04-22,0.0,BTM-PV
10664,L-04,2023-04-23,0.0,BTM-PV
10665,L-04,2023-04-24,0.0,BTM-PV
10666,L-04,2023-04-25,6.86,BTM-PV
10667,L-04,2023-04-26,20.649,BTM-PV
10668,L-04,2023-04-27,20.037,BTM-PV
10669,L-04,2023-04-28,20.174,BTM-PV
10670,L-04,2023-04-29,20.322,BTM-PV
10671,L-04,2023-04-30,20.487,BTM-PV
10672,L-04,2023-05-01,21.065,BTM-PV
10673,L-04,2023-05-02,20.27,BTM-PV
10674,L-04,2023-05-03,21.238,BTM-PV
10675,L-04,2023-05-04,18.222,BTM-PV
10676,L-04,2023-05-05,21.668,BTM-PV
10677,L-04,2023-05-06,21.139,BTM-PV
10678,L-04,2023-05-07,21.451999999999998,BTM-PV
10679,L-04,2023-05-08,21.395,BTM-PV
10680,L-04,2023-05-09,20.269,BTM-PV
10681,L-04,2023-05-10,21.46,BTM-PV
10682,L-04,2023-05-11,21.348,BTM-PV
10683,L-04,2023-05-12,20.994,BTM-PV
10684,L-04,2023-05-13,21.005,BTM-PV
10685,L-04,2023-05-14,21.029,BTM-PV
10686,L-04,2023-05-15,17.571,BTM-PV
10687,L-04,2023-05-16,19.538,BTM-PV
10688,L-04,2023-05-17,18.588,BTM-PV
10689,L-04,2023-05-18,18.948,BTM-PV
10690,L-04,2023-05-19,20.242,BTM-PV
10691,L-04,2023-05-20,17.9,BTM-PV
10692,L-04,2023-05-21,14.145,BTM-PV
10693,L-04,2023-05-22,18.914,BTM-PV
10694,L-04,2023-05-23,21.435,BTM-PV
10695,L-04,2023-05-24,21.603,BTM-PV
10696,L-04,2023-05-25,21.173,BTM-PV
10697,L-04,2023-05-26,21.579,BTM-PV
10698,L-04,2023-05-27,21.112000000000002,BTM-PV
10699,L-04,2023-05-28,21.509,BTM-PV
10700,L-04,2023-05-29,21.753,BTM-PV
10701,L-04,2023-05-30,19.841,BTM-PV
10702,L-04,2023-05-31,21.38,BTM-PV
10703,L-04,2023-06-01,21.261,BTM-PV
10704,L-04,2023-06-02,21.272000000000002,BTM-PV
10705,L-04,2023-06-03,20.897000000000002,BTM-PV
10706,L-04,2023-06-04,21.0,BTM-PV
10707,L-04,2023-06-05,18.433,BTM-PV
10708,L-04,2023-06-06,21.032,BTM-PV
10709,L-04,2023-06-07,21.164,BTM-PV
10710,L-04,2023-06-08,21.201,BTM-PV
10711,L-04,2023-06-09,20.892,BTM-PV
10712,L-04,2023-06-10,15.096,BTM-PV
10713,L-04,2023-06-11,20.052,BTM-PV
10714,L-04,2023-06-12,21.244,BTM-PV
10715,L-04,2023-06-13,20.797,BTM-PV
10716,L-04,2023-06-14,20.028,BTM-PV
10717,L-04,2023-06-15,20.794,BTM-PV
10718,L-04,2023-06-16,19.525,BTM-PV
10719,L-04,2023-06-17,20.432000000000002,BTM-PV
10720,L-04,2023-06-18,21.227,BTM-PV
10721,L-04,2023-06-19,20.898,BTM-PV
10722,L-04,2023-06-20,21.437,BTM-PV
10723,L-04,2023-06-21,20.641000000000002,BTM-PV
10724,L-04,2023-06-22,21.532,BTM-PV
10725,L-04,2023-06-23,21.351,BTM-PV
10726,L-04,2023-06-24,21.255,BTM-PV
10727,L-04,2023-06-25,21.282,BTM-PV
10728,L-04,2023-06-26,21.166999999999998,BTM-PV
10729,L-04,2023-06-27,20.925,BTM-PV
10730,L-04,2023-06-28,20.907999999999998,BTM-PV
10731,L-04,2023-06-29,20.338,BTM-PV
10732,L-04,2023-06-30,20.074,BTM-PV
10733,L-04,2023-07-01,19.772,BTM-PV
10734,L-04,2023-07-02,19.761,BTM-PV
10735,L-04,2023-07-03,19.786,BTM-PV
10736,L-04,2023-07-04,21.221,BTM-PV
10737,L-04,2023-07-05,20.89,BTM-PV
10738,L-04,2023-07-06,21.026,BTM-PV
10739,L-04,2023-07-07,20.987,BTM-PV
10740,L-04,2023-07-08,20.84,BTM-PV
10741,L-04,2023-07-09,20.884999999999998,BTM-PV
10742,L-04,2023-07-10,20.752,BTM-PV
10743,L-04,2023-07-11,20.319,BTM-PV
10744,L-04,2023-07-12,20.001,BTM-PV
10745,L-04,2023-07-13,19.815,BTM-PV
10746,L-04,2023-07-14,19.963,BTM-PV
10747,L-04,2023-07-15,19.422,BTM-PV
10748,L-04,2023-07-16,19.184,BTM-PV
10749,L-04,2023-07-17,18.85,BTM-PV
10750,L-04,2023-07-18,19.673000000000002,BTM-PV
10751,L-04,2023-07-19,19.529,BTM-PV
10752,L-04,2023-07-20,19.404,BTM-PV
10753,L-04,2023-07-21,19.407,BTM-PV
10754,L-04,2023-07-22,19.089,BTM-PV
10755,L-04,2023-07-23,10.172,BTM-PV
10756,L-04,2023-07-24,19.572,BTM-PV
10757,L-04,2023-07-25,19.232,BTM-PV
10758,L-04,2023-07-26,19.894,BTM-PV
10759,L-04,2023-07-27,19.501,BTM-PV
10760,L-04,2023-07-28,19.551,BTM-PV
10761,L-04,2023-07-29,18.382,BTM-PV
10762,L-04,2023-07-30,16.91,BTM-PV
10763,L-04,2023-07-31,11.735,BTM-PV
10764,L-04,2023-08-01,11.155,BTM-PV
10765,L-04,2023-08-02,19.738,BTM-PV
10766,L-04,2023-08-03,20.402,BTM-PV
10767,L-04,2023-08-04,19.898,BTM-PV
10768,L-04,2023-08-05,19.783,BTM-PV
10769,L-04,2023-08-06,20.092,BTM-PV
10770,L-04,2023-08-07,20.624,BTM-PV
10771,L-04,2023-08-08,20.285999999999998,BTM-PV
10772,L-04,2023-08-09,13.879,BTM-PV
10773,L-04,2023-08-10,9.478,BTM-PV
10774,L-04,2023-08-11,20.284,BTM-PV
10775,L-04,2023-08-12,20.307,BTM-PV
10776,L-04,2023-08-13,16.712,BTM-PV
10777,L-04,2023-08-14,18.7,BTM-PV
10778,L-04,2023-08-15,17.202,BTM-PV
10779,L-04,2023-08-16,17.199,BTM-PV
10780,L-04,2023-08-17,20.038,BTM-PV
10781,L-04,2023-08-18,20.322,BTM-PV
10782,L-04,2023-08-19,10.777,BTM-PV
10783,L-04,2023-08-20,2.875,BTM-PV
10784,L-04,2023-08-21,16.345000000000002,BTM-PV
10785,L-04,2023-08-22,20.334,BTM-PV
10786,L-04,2023-08-23,20.576,BTM-PV
10787,L-04,2023-08-24,19.73,BTM-PV
10788,L-04,2023-08-25,20.171,BTM-PV
10789,L-04,2023-08-26,20.337,BTM-PV
10790,L-04,2023-08-27,19.707,BTM-PV
10791,L-04,2023-08-28,19.653,BTM-PV
10792,L-04,2023-08-29,19.833,BTM-PV
10793,L-04,2023-08-30,19.61,BTM-PV
10794,L-04,2023-08-31,19.181,BTM-PV
10795,L-04,2023-09-01,19.824,BTM-PV
10796,L-04,2023-09-02,17.729,BTM-PV
10797,L-04,2023-09-03,20.402,BTM-PV
10798,L-04,2023-09-04,19.932000000000002,BTM-PV
10799,L-04,2023-09-05,19.739,BTM-PV
10800,L-04,2023-09-06,20.103,BTM-PV
10801,L-04,2023-09-07,19.988,BTM-PV
10802,L-04,2023-09-08,18.615000000000002,BTM-PV
10803,L-04,2023-09-09,17.865000000000002,BTM-PV
10804,L-04,2023-09-10,13.334999999999999,BTM-PV
10805,L-04,2023-09-11,13.283,BTM-PV
10806,L-04,2023-09-12,18.371,BTM-PV
10807,L-04,2023-09-13,19.412,BTM-PV
10808,L-04,2023-09-14,18.972,BTM-PV
10809,L-04,2023-09-15,17.583000000000002,BTM-PV
10810,L-04,2023-09-16,19.023,BTM-PV
10811,L-04,2023-09-17,19.367,BTM-PV
10812,L-04,2023-09-18,19.514,BTM-PV
10813,L-04,2023-09-19,19.459,BTM-PV
10814,L-04,2023-09-20,19.055,BTM-PV
10815,L-04,2023-09-21,19.439999999999998,BTM-PV
10816,L-04,2023-09-22,13.765,BTM-PV
10817,L-04,2023-09-23,18.916,BTM-PV
10818,L-04,2023-09-24,19.145,BTM-PV
10819,L-04,2023-09-25,18.898,BTM-PV
10820,L-04,2023-09-26,19.02,BTM-PV
10821,L-04,2023-09-27,14.535,BTM-PV
10822,L-04,2023-09-28,18.247,BTM-PV
10823,L-04,2023-09-29,18.796,BTM-PV
10824,L-04,2023-09-30,11.058,BTM-PV
10825,L-04,2023-10-01,17.663,BTM-PV
10826,L-04,2023-10-02,18.147000000000002,BTM-PV
10827,L-04,2023-10-03,17.92,BTM-PV
10828,L-04,2023-10-04,18.125,BTM-PV
10829,L-04,2023-10-05,17.752,BTM-PV
10830,L-04,2023-10-06,17.567999999999998,BTM-PV
10831,L-04,2023-10-07,17.39,BTM-PV
10832,L-04,2023-10-08,17.021,BTM-PV
10833,L-04,2023-10-09,15.796,BTM-PV
10834,L-04,2023-10-10,17.533,BTM-PV
10835,L-04,2023-10-11,17.629,BTM-PV
10836,L-04,2023-10-12,17.543,BTM-PV
10837,L-04,2023-10-13,15.332,BTM-PV
10838,L-04,2023-10-14,15.503,BTM-PV
10839,L-04,2023-10-15,16.902,BTM-PV
10840,L-04,2023-10-16,16.591,BTM-PV
10841,L-04,2023-10-17,16.378,BTM-PV
10842,L-04,2023-10-18,15.525,BTM-PV
10843,L-04,2023-10-19,15.81,BTM-PV
10844,L-04,2023-10-20,15.285,BTM-PV
10845,L-04,2023-10-21,15.883,BTM-PV
10846,L-04,2023-10-22,16.236,BTM-PV
10847,L-04,2023-10-23,15.724,BTM-PV
10848,L-04,2023-10-24,15.677,BTM-PV
10849,L-04,2023-10-25,15.953,BTM-PV
10850,L-04,2023-10-26,14.809999999999999,BTM-PV
10851,L-04,2023-10-27,15.352,BTM-PV
10852,L-04,2023-10-28,16.436,BTM-PV
10853,L-04,2023-10-29,16.725,BTM-PV
10854,L-04,2023-10-30,16.293,BTM-PV
10855,L-04,2023-10-31,15.955,BTM-PV
10856,L-04,2023-11-01,15.648,BTM-PV
10857,L-04,2023-11-02,15.403,BTM-PV
10858,L-04,2023-11-03,15.216000000000001,BTM-PV
10859,L-04,2023-11-04,13.613,BTM-PV
10860,L-04,2023-11-05,13.988,BTM-PV
10861,L-04,2023-11-06,14.516,BTM-PV
10862,L-04,2023-11-07,10.844,BTM-PV
